-3	0.4719052886	0.4719052882	8.80081739e-10
-2.999	0.4722078846	0.4722078842	8.795685573e-10
-2.998	0.4725107298	0.4725107294	8.839496033e-10
-2.997	0.4728138244	0.472813824	8.830071361e-10
-2.996	0.4731171686	0.4731171682	8.808833046e-10
-2.995	0.4734207625	0.4734207621	8.843079128e-10
-2.994	0.4737246063	0.4737246059	8.815043392e-10
-2.993	0.4740287002	0.4740286998	8.820655134e-10
-2.992	0.4743330444	0.474333044	8.817803124e-10
-2.991	0.474637639	0.4746376386	8.813922088e-10
-2.99	0.4749424843	0.4749424839	8.819126442e-10
-2.989	0.4752475803	0.4752475799	8.822864076e-10
-2.988	0.4755529274	0.475552927	8.817364773e-10
-2.987	0.4758585256	0.4758585252	8.820969279e-10
-2.986	0.4761643752	0.4761643748	8.808161721e-10
-2.985	0.4764704763	0.4764704759	8.826215299e-10
-2.984	0.4767768291	0.4767768286	8.832015871e-10
-2.983	0.4770834337	0.4770834333	8.831978421e-10
-2.982	0.4773902904	0.47739029	8.835427094e-10
-2.981	0.4776973993	0.4776973989	8.808130268e-10
-2.98	0.4780047607	0.4780047603	8.811817426e-10
-2.979	0.4783123746	0.4783123742	8.841447694e-10
-2.978	0.4786202413	0.4786202409	8.848621742e-10
-2.977	0.4789283609	0.4789283605	8.834494409e-10
-2.976	0.4792367336	0.4792367332	8.849652595e-10
-2.975	0.4795453596	0.4795453592	8.808757477e-10
-2.974	0.4798542391	0.4798542387	8.838078075e-10
-2.973	0.4801633722	0.4801633718	8.812400428e-10
-2.972	0.4804727592	0.4804727588	8.864215868e-10
-2.971	0.4807824001	0.4807823997	8.805642468e-10
-2.97	0.4810922952	0.4810922948	8.844848421e-10
-2.969	0.4814024446	0.4814024442	8.82377902e-10
-2.968	0.4817128486	0.4817128482	8.84164303e-10
-2.967	0.4820235072	0.4820235068	8.839522798e-10
-2.966	0.4823344207	0.4823344203	8.854121839e-10
-2.965	0.4826455893	0.4826455889	8.833445496e-10
-2.964	0.482957013	0.4829570126	8.798078801e-10
-2.963	0.4832686922	0.4832686918	8.863896033e-10
-2.962	0.4835806269	0.4835806265	8.82860107e-10
-2.961	0.4838928174	0.483892817	8.861039684e-10
-2.96	0.4842052637	0.4842052633	8.858069874e-10
-2.959	0.4845179662	0.4845179658	8.789158537e-10
-2.958	0.4848309249	0.4848309245	8.833571359e-10
-2.957	0.4851441401	0.4851441396	8.830536615e-10
-2.956	0.4854576118	0.4854576114	8.829212911e-10
-2.955	0.4857713403	0.4857713399	8.859511646e-10
-2.954	0.4860853258	0.4860853254	8.840839683e-10
-2.953	0.4863995684	0.486399568	8.856365811e-10
-2.952	0.4867140683	0.4867140679	8.856025252e-10
-2.951	0.4870288257	0.4870288252	8.839332416e-10
-2.95	0.4873438407	0.4873438402	8.832464882e-10
-2.949	0.4876591135	0.487659113	8.842708209e-10
-2.948	0.4879746443	0.4879746438	8.813013568e-10
-2.947	0.4882904332	0.4882904328	8.826896173e-10
-2.946	0.4886064805	0.48860648	8.835341452e-10
-2.945	0.4889227862	0.4889227858	8.861645371e-10
-2.944	0.4892393507	0.4892393502	8.865038465e-10
-2.943	0.4895561739	0.4895561735	8.831664597e-10
-2.942	0.4898732562	0.4898732558	8.797174541e-10
-2.941	0.4901905977	0.4901905972	8.846617904e-10
-2.94	0.4905081985	0.490508198	8.842686928e-10
-2.939	0.4908260588	0.4908260584	8.8110328e-10
-2.938	0.4911441788	0.4911441784	8.849324958e-10
-2.937	0.4914625587	0.4914625582	8.833406263e-10
-2.936	0.4917811985	0.4917811981	8.846969124e-10
-2.935	0.4921000986	0.4921000982	8.819944075e-10
-2.934	0.4924192591	0.4924192586	8.867239426e-10
-2.933	0.49273868	0.4927386796	8.860055914e-10
-2.932	0.4930583617	0.4930583613	8.832059996e-10
-2.931	0.4933783042	0.4933783038	8.843822687e-10
-2.93	0.4936985078	0.4936985074	8.847897086e-10
-2.929	0.4940189726	0.4940189722	8.846487029e-10
-2.928	0.4943396987	0.4943396983	8.868866878e-10
-2.927	0.4946606864	0.494660686	8.814245339e-10
-2.926	0.4949819358	0.4949819354	8.811061569e-10
-2.925	0.4953034471	0.4953034466	8.835260565e-10
-2.924	0.4956252204	0.4956252199	8.867600768e-10
-2.923	0.4959472559	0.4959472554	8.826536795e-10
-2.922	0.4962695537	0.4962695533	8.814537139e-10
-2.921	0.4965921141	0.4965921137	8.849240666e-10
-2.92	0.4969149372	0.4969149368	8.863788592e-10
-2.919	0.4972380232	0.4972380228	8.863397965e-10
-2.918	0.4975613722	0.4975613717	8.858263818e-10
-2.917	0.4978849844	0.4978849839	8.818959886e-10
-2.916	0.4982088599	0.4982088595	8.854891794e-10
-2.915	0.498532999	0.4985329986	8.835293788e-10
