0.61	2.208792074	1.627756913	1.627756913	-0.3481918643	-1.162070321	-1.162070321	
0.62	2.205199775	1.616055017	1.616055017	-0.3702620075	-1.178289516	-1.178289516	
0.63	2.201386957	1.604191516	1.604191516	-0.3922951247	-1.194390883	-1.194390883	
0.64	2.197354003	1.592167597	1.592167597	-0.4142890128	-1.210372811	-1.210372811	
0.65	2.193101315	1.579984463	1.579984463	-0.4362414723	-1.226233704	-1.226233704	
0.66	2.188629319	1.567643332	1.567643332	-0.4581503081	-1.241971974	-1.241971974	
0.67	2.183938462	1.555145438	1.555145438	-0.4800133292	-1.257586048	-1.257586048	
0.68	2.179029212	1.54249203	1.54249203	-0.5018283493	-1.273074364	-1.273074364	
0.69	2.173902062	1.529684375	1.529684375	-0.5235931871	-1.288435374	-1.288435374	
0.7	2.168557523	1.516723752	1.516723752	-0.5453056659	-1.303667542	-1.303667542	
0.71	2.16299613	1.503611458	1.503611458	-0.5669636147	-1.318769344	-1.318769344	
0.72	2.15721844	1.490348805	1.490348805	-0.5885648675	-1.33373927	-1.33373927	
0.73	2.151225029	1.476937118	1.476937118	-0.6101072644	-1.348575823	-1.348575823	
0.74	2.145016498	1.463377738	1.463377738	-0.631588651	-1.36327752	-1.36327752	
0.75	2.138593467	1.449672022	1.449672022	-0.6530068793	-1.37784289	-1.37784289	
0.76	2.131956578	1.435821339	1.435821339	-0.6743598075	-1.392270477	-1.392270477	
0.77	2.125106495	1.421827076	1.421827076	-0.6956453003	-1.406558838	-1.406558838	
0.78	2.118043904	1.407690631	1.407690631	-0.716861229	-1.420706545	-1.420706545	
0.79	2.11076951	1.393413419	1.393413419	-0.7380054723	-1.434712182	-1.434712182	
0.8	2.10328404	1.378996866	1.378996866	-0.7590759156	-1.448574349	-1.448574349	
0.81	2.095588244	1.364442415	1.364442415	-0.780070452	-1.462291659	-1.462291659	
0.82	2.087682891	1.34975152	1.34975152	-0.800986982	-1.475862742	-1.475862742	
0.83	2.079568772	1.334925652	1.334925652	-0.821823414	-1.48928624	-1.48928624	
0.84	2.071246697	1.319966292	1.319966292	-0.8425776642	-1.50256081	-1.50256081	
0.85	2.062717499	1.304874936	1.304874936	-0.8632476575	-1.515685126	-1.515685126	
0.86	2.053982032	1.289653095	1.289653095	-0.8838313267	-1.528657874	-1.528657874	
0.87	2.045041167	1.274302289	1.274302289	-0.9043266134	-1.541477758	-1.541477758	
0.88	2.035895801	1.258824053	1.258824053	-0.9247314683	-1.554143495	-1.554143495	
0.89	2.026546846	1.243219937	1.243219937	-0.9450438508	-1.566653819	-1.566653819	
0.9	2.016995239	1.227491499	1.227491499	-0.9652617297	-1.579007479	-1.579007479	
0.91	2.007241933	1.211640313	1.211640313	-0.9853830833	-1.59120324	-1.59120324	
0.92	1.997287906	1.195667965	1.195667965	-1.005405899	-1.603239882	-1.603239882	
0.93	1.987134151	1.17957605	1.17957605	-1.025328176	-1.615116201	-1.615116201	
0.94	1.976781684	1.163366179	1.163366179	-1.04514792	-1.626831009	-1.626831009	
0.95	1.966231541	1.147039972	1.147039972	-1.06486315	-1.638383137	-1.638383137	
0.96	1.955484776	1.130599062	1.130599062	-1.084471895	-1.649771427	-1.649771427	
0.97	1.944542464	1.114045094	1.114045094	-1.103972194	-1.660994741	-1.660994741	
0.98	1.9334057	1.097379721	1.097379721	-1.123362096	-1.672051957	-1.672051957	
0.99	1.922075597	1.080604612	1.080604612	-1.142639664	-1.68294197	-1.68294197	
1	1.910553287	1.063721443	1.063721443	-1.161802968	-1.693663689	-1.693663689	
1.01	1.898839925	1.046731903	1.046731903	-1.180850092	-1.704216044	-1.704216044	
1.02	1.886936679	1.02963769	1.02963769	-1.199779133	-1.714597978	-1.714597978	
1.03	1.874844742	1.012440515	1.012440515	-1.218588197	-1.724808454	-1.724808454	
1.04	1.862565321	0.9951420959	0.9951420959	-1.237275403	-1.734846451	-1.734846451	
