0	-0.36255	1.044030651
0.01	-0.36255	1.044030651
0.02	-0.36255	1.044030651
0.03	-0.36255	1.044030651
0.04	-0.36255	1.044030651
0.05	-0.36255	1.044030651
0.06	-0.36255	1.044030651
0.07	-0.36255	1.044030651
0.08	-0.36255	1.044030651
0.09	-0.36255	1.044030651
0.1	-0.36255	1.044030651
0.11	-0.36255	1.044030651
0.12	-0.36255	1.044030651
0.13	-0.36255	1.044030651
0.14	-0.36255	1.044030651
0.15	-0.36255	1.044030651
0.16	-0.36255	1.044030651
0.17	-0.36255	1.044030651
0.18	-0.36255	1.044030651
0.19	-0.36255	1.044030651
0.2	-0.36255	1.044030651
0.21	-0.36255	1.044030651
0.22	-0.36255	1.044030651
0.23	-0.36255	1.044030651
0.24	-0.36255	1.044030651
0.25	-0.36255	1.044030651
0.26	-0.36255	1.044030651
0.27	-0.36255	1.044030651
0.28	-0.36255	1.044030651
0.29	-0.36255	1.044030651
0.3	-0.36255	1.044030651
0.31	-0.36255	1.044030651
0.32	-0.36255	1.044030651
0.33	-0.36255	1.044030651
0.34	-0.36255	1.044030651
0.35	-0.36255	1.044030651
0.36	-0.36255	1.044030651
0.37	-0.36255	1.044030651
0.38	-0.36255	1.044030651
0.39	-0.36255	1.044030651
0.4	-0.36255	1.044030651
0.41	-0.36255	1.044030651
0.42	-0.36255	1.044030651
0.43	-0.36255	1.044030651
0.44	-0.36255	1.044030651
0.45	-0.36255	1.044030651
0.46	-0.36255	1.044030651
0.47	-0.36255	1.044030651
0.48	-0.36255	1.044030651
0.49	-0.36255	1.044030651
0.5	-0.36255	1.044030651
0.51	-0.36255	1.044030651
0.52	-0.36255	1.044030651
0.53	-0.36255	1.044030651
0.54	-0.36255	1.044030651
0.55	-0.36255	1.044030651
0.56	-0.36255	1.044030651
0.57	-0.36255	1.044030651
0.58	-0.36255	1.044030651
0.59	-0.36255	1.044030651
0.6	-0.36255	1.044030651
0.61	-0.36255	1.044030651
0.62	-0.36255	1.044030651
0.63	-0.36255	1.044030651
0.64	-0.36255	1.044030651
0.65	-0.36255	1.044030651
0.66	-0.36255	1.044030651
0.67	-0.36255	1.044030651
0.68	-0.36255	1.044030651
0.69	-0.36255	1.044030651
0.7	-0.36255	1.044030651
0.71	-0.36255	1.044030651
0.72	-0.36255	1.044030651
0.73	-0.36255	1.044030651
0.74	-0.36255	1.044030651
0.75	-0.36255	1.044030651
0.76	-0.36255	1.044030651
0.77	-0.36255	1.044030651
0.78	-0.36255	1.044030651
0.79	-0.36255	1.044030651
0.8	-0.36255	1.044030651
0.81	-0.36255	1.044030651
0.82	-0.36255	1.044030651
0.83	-0.36255	1.044030651
0.84	-0.36255	1.044030651
0.85	-0.36255	1.044030651
0.86	-0.36255	1.044030651
0.87	-0.36255	1.044030651
0.88	-0.36255	1.044030651
0.89	-0.36255	1.044030651
0.9	-0.36255	1.044030651
0.91	-0.36255	1.044030651
0.92	-0.36255	1.044030651
0.93	-0.36255	1.044030651
0.94	-0.36255	1.044030651
0.95	-0.36255	1.044030651
0.96	-0.36255	1.044030651
0.97	-0.36255	1.044030651
0.98	-0.36255	1.044030651
0.99	-0.36255	1.044030651
1	-0.36255	1.044030651
1.01	-0.36255	1.044030651
1.02	-0.36255	1.044030651
1.03	-0.36255	1.044030651
1.04	-0.36255	1.044030651
1.05	-0.36255	1.044030651
1.06	-0.36255	1.044030651
1.07	-0.36255	1.044030651
1.08	-0.36255	1.044030651
1.09	-0.36255	1.044030651
1.1	-0.36255	1.044030651
1.11	-0.36255	1.044030651
1.12	-0.36255	1.044030651
1.13	-0.36255	1.044030651
1.14	-0.36255	1.044030651
1.15	-0.36255	1.044030651
1.16	-0.36255	1.044030651
1.17	-0.36255	1.044030651
1.18	-0.36255	1.044030651
1.19	-0.36255	1.044030651
1.2	-0.36255	1.044030651
1.21	-0.36255	1.044030651
1.22	-0.36255	1.044030651
1.23	-0.36255	1.044030651
1.24	-0.36255	1.044030651
1.25	-0.36255	1.044030651
1.26	-0.36255	1.044030651
1.27	-0.36255	1.044030651
1.28	-0.36255	1.044030651
1.29	-0.36255	1.044030651
1.3	-0.36255	1.044030651
1.31	-0.36255	1.044030651
1.32	-0.36255	1.044030651
1.33	-0.36255	1.044030651
1.34	-0.36255	1.044030651
1.35	-0.36255	1.044030651
1.36	-0.36255	1.044030651
1.37	-0.36255	1.044030651
