53	0.01	0.53	2.588421212	1.725614141	0.8628070705	-1.516600023	-1.011066682	-0.5055333412	
54	0.01	0.54	2.573126044	1.715417363	0.8577086814	-1.542407975	-1.028271983	-0.5141359916	
55	0.01	0.55	2.557573566	1.705049044	0.8525245221	-1.568061687	-1.045374458	-0.5226872289	
56	0.01	0.56	2.541765333	1.694510222	0.847255111	-1.593558594	-1.062372396	-0.5311861979	
57	0.01	0.57	2.525702926	1.68380195	0.8419009752	-1.618896146	-1.079264097	-0.5396320487	
58	0.01	0.58	2.50938795	1.6729253	0.8364626499	-1.64407181	-1.096047874	-0.5480239368	
59	0.01	0.59	2.492822037	1.661881358	0.8309406791	-1.669083069	-1.112722046	-0.5563610229	
60	0.01	0.6	2.476006845	1.65067123	0.8253356149	-1.69392742	-1.129284947	-0.5646424734	
61	0.01	0.61	2.458944054	1.639296036	0.8196480179	-1.71860238	-1.14573492	-0.5728674601	
62	0.01	0.62	2.44163537	1.627756913	0.8138784567	-1.743105481	-1.162070321	-0.5810351605	
63	0.01	0.63	2.424082525	1.616055017	0.8080275083	-1.767434274	-1.178289516	-0.5891447579	
64	0.01	0.64	2.406287274	1.604191516	0.8020957579	-1.791586324	-1.194390883	-0.5971954413	
65	0.01	0.65	2.388251396	1.592167597	0.7960837986	-1.815559217	-1.210372811	-0.6051864057	
66	0.01	0.66	2.369976695	1.579984463	0.7899922315	-1.839350556	-1.226233704	-0.6131168519	
67	0.01	0.67	2.351464998	1.567643332	0.7838216659	-1.862957961	-1.241971974	-0.620985987	
68	0.01	0.68	2.332718156	1.555145438	0.7775727188	-1.886379072	-1.257586048	-0.628793024	
69	0.01	0.69	2.313738045	1.54249203	0.771246015	-1.909611547	-1.273074364	-0.6365371822	
70	0.01	0.7	2.294526562	1.529684375	0.7648421873	-1.932653062	-1.288435374	-0.6442176872	
71	0.01	0.71	2.275085628	1.516723752	0.758361876	-1.955501313	-1.303667542	-0.651833771	
72	0.01	0.72	2.255417188	1.503611458	0.7518057292	-1.978154016	-1.318769344	-0.6593846719	
73	0.01	0.73	2.235523207	1.490348805	0.7451744024	-2.000608905	-1.33373927	-0.666869635	
74	0.01	0.74	2.215405676	1.476937118	0.7384685588	-2.022863735	-1.348575823	-0.6742879116	
75	0.01	0.75	2.195066607	1.463377738	0.7316888689	-2.04491628	-1.36327752	-0.68163876	
76	0.01	0.76	2.174508032	1.449672022	0.7248360108	-2.066764335	-1.37784289	-0.6889214451	
77	0.01	0.77	2.153732009	1.435821339	0.7179106697	-2.088405716	-1.392270477	-0.6961352386	
78	0.01	0.78	2.132740614	1.421827076	0.7109135381	-2.109838257	-1.406558838	-0.7032794192	
79	0.01	0.79	2.111535947	1.407690631	0.7038453157	-2.131059817	-1.420706545	-0.7103532724	
80	0.01	0.8	2.090120128	1.393413419	0.6967067094	-2.152068273	-1.434712182	-0.7173560909	
81	0.01	0.81	2.068495299	1.378996866	0.689498433	-2.172861523	-1.448574349	-0.7242871743	
82	0.01	0.82	2.046663622	1.364442415	0.6822212073	-2.193437489	-1.462291659	-0.7311458297	
83	0.01	0.83	2.02462728	1.34975152	0.6748757601	-2.213794113	-1.475862742	-0.7379313711	
84	0.01	0.84	2.002388478	1.334925652	0.6674628259	-2.23392936	-1.48928624	-0.7446431199	
85	0.01	0.85	1.979949438	1.319966292	0.6599831459	-2.253841215	-1.50256081	-0.7512804051	
86	0.01	0.86	1.957312405	1.304874936	0.6524374682	-2.273527689	-1.515685126	-0.7578425628	
87	0.01	0.87	1.934479642	1.289653095	0.6448265473	-2.292986811	-1.528657874	-0.764328937	
