139	0.01	1.39	0.1907384892	0.535792236	0.9205639885	
140	0.01	1.4	0.1542895198	0.5019376346	0.8997238328	
141	0.01	1.41	0.1179096914	0.4679826472	0.8787037354	
142	0.01	1.42	0.08160627976	0.4339340649	0.8575079001	
143	0.01	1.43	0.04538654546	0.3997986973	0.8361405661	
144	0.01	1.44	0.009257732342	0.3655833712	0.8146060067	
145	0.01	1.45	-0.02677293396	0.3312949297	0.7929085289	
146	0.01	1.46	-0.06269824744	0.2969402303	0.7710524721	
147	0.01	1.47	-0.09851102314	0.2625261439	0.7490422072	
148	0.01	1.48	-0.1342040986	0.2280595531	0.7268821365	
149	0.01	1.49	-0.1697703354	0.1935473511	0.7045766917	
150	0.01	1.5	-0.2052026204	0.1589964403	0.682130334	
151	0.01	1.51	-0.2404938671	0.1244137308	0.6595475525	
152	0.01	1.52	-0.2756370176	0.0898061389	0.6368328636	
153	0.01	1.53	-0.3106250433	0.0551805861	0.6139908103	
154	0.01	1.54	-0.3454509466	0.02054399737	0.5910259609	
155	0.01	1.55	-0.3801077626	-0.0140967001	0.5679429083	
156	0.01	1.56	-0.41458856	-0.04873457827	0.5447462689	
157	0.01	1.57	-0.4488864426	-0.08336270969	0.5214406822	
158	0.01	1.58	-0.4829945512	-0.1179741688	0.498030809	
159	0.01	1.59	-0.5169060642	-0.1525620336	0.4745213314	
160	0.01	1.6	-0.5506141993	-0.1871193864	0.450916951	
161	0.01	1.61	-0.584112215	-0.2216393159	0.4272223888	
162	0.01	1.62	-0.617393412	-0.2561149184	0.4034423835	
163	0.01	1.63	-0.650451134	-0.2905392987	0.3795816911	
164	0.01	1.64	-0.6832787696	-0.3249055721	0.3556450836	
165	0.01	1.65	-0.7158697534	-0.3592068655	0.3316373483	
166	0.01	1.66	-0.7482175672	-0.3934363187	0.3075632866	
167	0.01	1.67	-0.7803157418	-0.4275870859	0.2834277133	
168	0.01	1.68	-0.8121578574	-0.4616523372	0.2592354553	
169	0.01	1.69	-0.8437375459	-0.4956252596	0.2349913512	
170	0.01	1.7	-0.8750484913	-0.5294990585	0.2107002496	
171	0.01	1.71	-0.9060844316	-0.5632669594	0.1863670086	
172	0.01	1.72	-0.9368391598	-0.5969222088	0.1619964948	
173	0.01	1.73	-0.9673065248	-0.6304580757	0.1375935823	
174	0.01	1.74	-0.9974804335	-0.6638678531	0.1131631515	
175	0.01	1.75	-1.027354851	-0.6971448591	0.0887100885	
176	0.01	1.76	-1.056923803	-0.7302824386	0.06423928375	
177	0.01	1.77	-1.086181375	-0.7632739639	0.03975563136	
178	0.01	1.78	-1.115121716	-0.796112837	0.01526402797	
179	0.01	1.79	-1.143739038	-0.8287924902	-0.009230628168	
180	0.01	1.8	-1.172027618	-0.8613063877	-0.03372343821	
181	0.01	1.81	-1.199981798	-0.8936480267	-0.05820950369	
182	0.01	1.82	-1.227595987	-0.9258109391	-0.08268392745	
183	0.01	1.83	-1.254864663	-0.9577886924	-0.1071418147	
184	0.01	1.84	-1.281782372	-0.9895748912	-0.131578274	
185	0.01	1.85	-1.30834373	-1.021163178	-0.155988418	
186	0.01	1.86	-1.334543425	-1.052547236	-0.1803673649	
187	0.01	1.87	-1.360376218	-1.083720788	-0.2047102389	
188	0.01	1.88	-1.385836942	-1.114677599	-0.2290121715	
189	0.01	1.89	-1.410920504	-1.145411479	-0.2532683024	
190	0.01	1.9	-1.435621889	-1.17591628	-0.2774737806	
191	0.01	1.91	-1.459936156	-1.206185902	-0.3016237649	
192	0.01	1.92	-1.483858443	-1.236214291	-0.3257134255	
193	0.01	1.93	-1.507383964	-1.26599544	-0.3497379444	
194	0.01	1.94	-1.530508015	-1.295523395	-0.373692517	
195	0.01	1.95	-1.553225972	-1.32479225	-0.3975723523	
196	0.01	1.96	-1.57553329	-1.353796151	-0.4213726744	
197	0.01	1.97	-1.597425508	-1.382529297	-0.4450887234	
198	0.01	1.98	-1.618898248	-1.410985941	-0.4687157562	
199	0.01	1.99	-1.639947216	-1.439160393	-0.4922490473	
200	0.01	2	-1.660568201	-1.467047018	-0.5156838903	
201	0.01	2.01	-1.68075708	-1.494640239	-0.5390155983	
202	0.01	2.02	-1.700509814	-1.521934536	-0.5622395049	
203	0.01	2.03	-1.719822454	-1.548924451	-0.5853509655	
204	0.01	2.04	-1.738691137	-1.575604587	-0.6083453578	
205	0.01	2.05	-1.757112089	-1.601969607	-0.6312180831	
206	0.01	2.06	-1.775081627	-1.628014239	-0.6539645669	
207	0.01	2.07	-1.792596155	-1.653733273	-0.6765802599	
208	0.01	2.08	-1.809652172	-1.679121566	-0.6990606392	
209	0.01	2.09	-1.826246266	-1.70417404	-0.7214012086	
210	0.01	2.1	-1.842375119	-1.728885685	-0.7435975003	
211	0.01	2.11	-1.858035505	-1.753251558	-0.7656450749	
212	0.01	2.12	-1.873224291	-1.777266788	-0.787539523	
213	0.01	2.13	-1.88793844	-1.80092657	-0.8092764659	
214	0.01	2.14	-1.90217501	-1.824226172	-0.8308515561	
215	0.01	2.15	-1.915931152	-1.847160935	-0.8522604788	
216	0.01	2.16	-1.929204117	-1.869726273	-0.8734989523	
217	0.01	2.17	-1.941991249	-1.891917671	-0.8945627289	
218	0.01	2.18	-1.95428999	-1.913730692	-0.9154475959	
219	0.01	2.19	-1.966097882	-1.935160973	-0.9361493765	
220	0.01	2.2	-1.977412562	-1.956204229	-0.9566639303	
221	0.01	2.21	-1.988231768	-1.97685625	-0.9769871545	
222	0.01	2.22	-1.998553337	-1.997112907	-0.9971149845	
223	0.01	2.23	-2.008375202	-2.016970147	-1.017043395	
224	0.01	2.24	-2.017695401	-2.036424001	-1.0367684	
225	0.01	2.25	-2.02651207	-2.055470576	-1.056286055	
226	0.01	2.26	-2.034823444	-2.074106064	-1.075592456	
227	0.01	2.27	-2.042627862	-2.092326738	-1.094683742	
228	0.01	2.28	-2.049923763	-2.110128953	-1.113556095	
229	0.01	2.29	-2.056709688	-2.12750915	-1.132205741	
230	0.01	2.3	-2.06298428	-2.144463852	-1.150628949	
231	0.01	2.31	-2.068746283	-2.160989668	-1.168822036	
232	0.01	2.32	-2.073994545	-2.177083294	-1.186781361	
233	0.01	2.33	-2.078728017	-2.19274151	-1.204503335	
234	0.01	2.34	-2.082945752	-2.207961185	-1.221984412	
235	0.01	2.35	-2.086646907	-2.222739275	-1.239221096	
236	0.01	2.36	-2.08983074	-2.237072825	-1.25620994	
237	0.01	2.37	-2.092496617	-2.250958968	-1.272947546	
238	0.01	2.38	-2.094644002	-2.264394926	-1.289430567	
239	0.01	2.39	-2.096272468	-2.277378013	-1.305655706	
240	0.01	2.4	-2.097381687	-2.289905632	-1.321619718	
241	0.01	2.41	-2.097971439	-2.301975278	-1.337319411	
242	0.01	2.42	-2.098041605	-2.313584536	-1.352751644	
243	0.01	2.43	-2.097592172	-2.324731085	-1.367913331	
244	0.01	2.44	-2.096623229	-2.335412695	-1.382801441	
245	0.01	2.45	-2.09513497	-2.345627231	-1.397412995	
246	0.01	2.46	-2.093127692	-2.355372649	-1.41174507	
247	0.01	2.47	-2.090601798	-2.364647	-1.425794802	
248	0.01	2.48	-2.087557792	-2.37344843	-1.439559379	
249	0.01	2.49	-2.083996283	-2.381775178	-1.453036049	
250	0.01	2.5	-2.079917983	-2.389625579	-1.466222117	
251	0.01	2.51	-2.075323708	-2.396998063	-1.479114945	
252	0.01	2.52	-2.070214377	-2.403891155	-1.491711955	
253	0.01	2.53	-2.064591012	-2.410303477	-1.504010628	
254	0.01	2.54	-2.058454737	-2.416233747	-1.516008504	
255	0.01	2.55	-2.05180678	-2.421680777	-1.527703183	
256	0.01	2.56	-2.04464847	-2.42664348	-1.539092326	
257	0.01	2.57	-2.036981239	-2.431120862	-1.550173657	
258	0.01	2.58	-2.02880662	-2.435112028	-1.560944957	
259	0.01	2.59	-2.020126248	-2.438616179	-1.571404074	
260	0.01	2.6	-2.010941859	-2.441632616	-1.581548915	
261	0.01	2.61	-2.00125529	-2.444160734	-1.591377452	
262	0.01	2.62	-1.991068478	-2.446200028	-1.600887718	
263	0.01	2.63	-1.980383461	-2.44775009	-1.610077813	
