0	0.01	0	3	2	1	1	2	2	
1	0.01	0.01	3.009849835	2.019899667	1.019949667	0.9699505004	1.979900334	1.989900168	
2	0.01	0.02	3.019398687	2.039597347	1.03979734	0.9398040066	1.95960268	1.979601347	
3	0.01	0.03	3.028645601	2.059091068	1.059541034	0.9095635331	1.939109067	1.969104567	
4	0.01	0.04	3.037589654	2.078378882	1.079178775	0.8792321041	1.918421545	1.958410879	
5	0.01	0.05	3.04622995	2.097458859	1.098708599	0.8488127526	1.897542182	1.947521352	
6	0.01	0.06	3.054565626	2.116329093	1.118128553	0.8183085205	1.876473067	1.936437073	
7	0.01	0.07	3.062595848	2.134987695	1.137436695	0.7877224583	1.855216306	1.925159153	
8	0.01	0.08	3.070319813	2.153432801	1.156631094	0.7570576244	1.833774025	1.913688719	
9	0.01	0.09	3.077736748	2.171662564	1.175709831	0.7263170854	1.812148368	1.902026917	
10	0.01	0.1	3.084845912	2.189675164	1.194670999	0.6955039154	1.790341497	1.890174914	
11	0.01	0.11	3.091646595	2.207468798	1.2135127	0.6646211955	1.768355594	1.878133895	
12	0.01	0.12	3.098138115	2.225041686	1.23223305	0.633672014	1.746192857	1.865905064	
13	0.01	0.13	3.104319824	2.242392073	1.250830179	0.6026594659	1.723855502	1.853489645	
14	0.01	0.14	3.110191103	2.259518222	1.269302225	0.5715866523	1.701345763	1.840888878	
15	0.01	0.15	3.115751366	2.276418421	1.287647343	0.5404566806	1.678665891	1.828104023	
16	0.01	0.16	3.121000057	2.29309098	1.305863697	0.5092726636	1.655818154	1.81513636	
17	0.01	0.17	3.12593665	2.309534232	1.323949465	0.4780377198	1.632804836	1.801987185	
18	0.01	0.18	3.130560652	2.325746532	1.34190284	0.4467549726	1.609628239	1.788657812	
19	0.01	0.19	3.1348716	2.34172626	1.359722025	0.4154275502	1.58629068	1.775149575	
20	0.01	0.2	3.138869064	2.357471817	1.377405239	0.3840585855	1.562794494	1.761463825	
21	0.01	0.21	3.142552644	2.372981629	1.394950714	0.3526512152	1.53914203	1.74760193	
22	0.01	0.22	3.145921971	2.388254145	1.412356695	0.3212085801	1.515335653	1.733565276	
23	0.01	0.23	3.148976709	2.403287837	1.429621442	0.2897338245	1.491377743	1.719355267	
24	0.01	0.24	3.151716551	2.418081203	1.446743228	0.2582300956	1.467270697	1.704973323	
25	0.01	0.25	3.154141224	2.432632762	1.46372034	0.226700544	1.443016925	1.690420884	
26	0.01	0.26	3.156250486	2.44694106	1.480551082	0.1951483225	1.418618853	1.675699404	
27	0.01	0.27	3.158044126	2.461004666	1.49723377	0.1635765864	1.394078919	1.660810356	
28	0.01	0.28	3.159521963	2.474822174	1.513766735	0.1319884927	1.36939958	1.645755228	
29	0.01	0.29	3.160683852	2.488392201	1.530148326	0.1003872003	1.344583301	1.630535526	
30	0.01	0.3	3.161529674	2.501713392	1.546376902	0.06877586922	1.319632565	1.615152772	
31	0.01	0.31	3.162059346	2.514784413	1.562450843	0.03715766064	1.294549867	1.599608503	
32	0.01	0.32	3.162272815	2.527603957	1.578368539	0.005535736318	1.269337715	1.583904276	
33	0.01	0.33	3.162170059	2.540170744	1.5941284	-0.02608674157	1.24399863	1.568041659	
34	0.01	0.34	3.161751089	2.552483515	1.60972885	-0.0577066108	1.218535147	1.552022239	
35	0.01	0.35	3.161015946	2.564541041	1.625168328	-0.08932070943	1.192949811	1.535847618	
36	0.01	0.36	3.159964704	2.576342114	1.64044529	-0.1209258761	1.167245181	1.519519414	
37	0.01	0.37	3.158597469	2.587885555	1.655558209	-0.1525189502	1.141423827	1.503039259	
